Unnamed: 0,reviews,clean_review,polarity,aspect_sentiments,dominant_topic
1627,"  Toronto to London Heathrow. I am a BA Exec Silver member and paid over Â£2,500 return for Business flight, as had work straight after flying both journeys.  Originally was a Boeing 787, but they changed planes to an old Boeing 777 on both journeys. The 'flat' business seat on YYZ-LHR was broken and Cabin Service Director couldn't fix it. The bench part was 5 inches different level to main seat. Extremely uncomfortable and didn't sleep a wink. No extra pillows available in either Business or First. Food inedible on both journeys. Outbound fillet of British Beef was as tough as old rope. They should be ashamed of the Business breakfast on the YYZ-LHR as I've had better in a greasy Joe's cafe. Also, the wine printed on the menu not available on both legs. A case of over-promising and under-delivering again. Simply miles behind the competition. The CSD completed a complaint for me and I also wrote to Alex Cruz. Their Customer Services Team offered me Â£50 in vouchers. What planet is he on? Now they have a very angry and dissatisfied customer. It is not the money, it is the principle. ",toronto london heathrow ba exec silver member paid return business flight work straight flying journey originally boeing changed plane old boeing journey flat business seat yyzlhr broken cabin service director couldnt fix bench part inch different level main seat extremely uncomfortable didnt sleep wink extra pillow available either business first food inedible journey outbound fillet british beef tough old rope ashamed business breakfast yyzlhr ive better greasy joes cafe also wine printed menu available leg case overpromising underdelivering simply mile behind competition csd completed complaint also wrote alex cruz customer service team offered voucher planet angry dissatisfied customer money principle,-0.001111111111111121,"{'customer service': -0.001111111111111121, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1628,"  London to Montreal. I have also flown their economy plus (Montreal to London), and business class  (London-Tokyo, London-Rome return). BA Economy is on a par with Ryanair. Business is okay. Economy plus is very disappointing with very poor food. Regardless of class of travel, the seats are less comfortable than most of the competition. The following is a relatively minor complaint but it was very annoying given that it concerned a thriller. I started watching a movie on the flight from Montreal to London but the last 15 min of the movie were missing. It looked like the recording consisted of only the first 105 min (out of 121 min total) of the movie. In the next few days I tried to see the last part of the movie on other two BA flights (business and economy plus) and in all cases the final part of the movie was missing. In addition to this minor problem, all BA flights were plagued by a more serious flaw in the infotainment system: the recording of the safety information was almost inaudible due to a cracking noise (once again, the same problem applied to all flights).",london montreal also flown economy plus montreal london business class londontokyo londonrome return ba economy par ryanair business okay economy plus disappointing poor food regardless class travel seat le comfortable competition following relatively minor complaint annoying given concerned thriller started watching movie flight montreal london last min movie missing looked like recording consisted first min min total movie next day tried see last part movie two ba flight business economy plus case final part movie missing addition minor problem ba flight plagued serious flaw infotainment system recording safety information almost inaudible due cracking noise problem applied flight,-0.10043859649122806,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1629,"  Return flights from Newcastle to Geneva via London Heathrow in Club Europe. Check in at Newcastle rapid without a queue. Fast track worked well. Lounge was ok, but limited selection of food. Onboard all flights, the domestic and European biz class is fine. Seats with decent legroom, choice of food (chicken salad, charcuterie and cheese) and good quality drinks. The staff were lovely, professional and good humoured despite having a lot of service to deliver on short sectors. Crew from GVA-LHR particularly good with a biz passenger who became unwell and needed medical attention on arrival. All of this during the Mixed Fleet strike dates. T5 South Lounge at LHR was like a sauna, and access impossible from south security (involves a long walk downstairs then up again). North lounge better on return, but bathrooms generally dirty and in need of an update. Tagged priority bags were literally the last on the belt at Geneva which was a joke, but likely not BA's fault. First off back in Newcastle. Overall, the short haul business product is perfectly adequate, if for nothing other than skipping queues. BA's lounges are pretty poor compared to some of their competitors, but was very happy to see their crew still doing an excellent job.",return flight newcastle geneva via london heathrow club europe check newcastle rapid without queue fast track worked well lounge ok limited selection food onboard flight domestic european biz class fine seat decent legroom choice food chicken salad charcuterie cheese good quality drink staff lovely professional good humoured despite lot service deliver short sector crew gvalhr particularly good biz passenger became unwell needed medical attention arrival mixed fleet strike date south lounge lhr like sauna access impossible south security involves long walk downstairs north lounge better return bathroom generally dirty need update tagged priority bag literally last belt geneva joke likely ba fault first back newcastle overall short haul business product perfectly adequate nothing skipping queue ba lounge pretty poor compared competitor happy see crew still excellent job,0.1525345622119816,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1630,"  London to Keflavik. The British Airways experience has certainly changed. I'm happy to pay less and still be treated like the staff are happy to see me and that's not always the case when flying with low cost airlines. Terminal 5 is one of the best terminals at Heathrow and as we were connecting from a long haul flight from Asia on another carrier we were a bit tired and travel weary when taking this morning flight. But the staff greeted us with a smile, the plane felt nice and seat was comfortable. It's bring your own entertainment and you'll have to purchase both food and drinks. Which we found to be comparatively good value for money and quite good. I like the BA service touch. It manages to be both nice and efficient. We had a nice smooth flight home to Iceland at the end of our vacation and I can honestly say that I'm looking forward to my next flight with BA.",london keflavik british airway experience certainly changed im happy pay le still treated like staff happy see thats always case flying low cost airline terminal one best terminal heathrow connecting long haul flight asia another carrier bit tired travel weary taking morning flight staff greeted u smile plane felt nice seat comfortable bring entertainment youll purchase food drink found comparatively good value money quite good like ba service touch manages nice efficient nice smooth flight home iceland end vacation honestly say im looking forward next flight ba,0.4035714285714285,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1631,"  I was a bit nervous when I booked my Bristish Airways return flight from London - Tokyo, but I had a really pleasant experience. The flight attendants were lovely, attentive, prompt and sweet. I'm a nervous flyer so I tend to drink a lot and I never felt judged or like I was bothering them by ordering another. The food was good, plenty of in-flight movie options and the pilot was very reassuring. I'm not really sure what else I could need. Also, the price of the ticket was affordable.",bit nervous booked bristish airway return flight london tokyo really pleasant experience flight attendant lovely attentive prompt sweet im nervous flyer tend drink lot never felt judged like bothering ordering another food good plenty inflight movie option pilot reassuring im really sure else could need also price ticket affordable,0.4833333333333334,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1632,"  Gatwick to Mauritius. Very disappointed to see the decline in quality from BA since I last flew with them. For a flight of 11.5 hours to Mauritius, I was shocked by the quality of the economy class seats and that BA seriously consider them good enough for a long haul flight of this length. Possibly the least comfortable airline seat I've ever had, with every lump and bump imaginable, and the infuriating headrest which doesn't stay up, slipping down and banging you in the neck every 15 minutes. The seat back offered no protection from the person behind putting things in their seat pocket. Legroom also very poor (albeit I am above average height) but my knees were pressed against the seat in front even before they reclined into me. The food was also poor. No snacks offered, and the meals were slop. I have flown Air NZ, Virgin, Emirates and BA in the last two years and BA was the poorest in terms of food and comfort. Good points: the cabin crew were reasonably good, toilets were clean, and the in-flight entertainment worked fine with a good selection, but that wasn't enough to save this from being a genuinely poor experience.",gatwick mauritius disappointed see decline quality ba since last flew flight hour mauritius shocked quality economy class seat ba seriously consider good enough long haul flight length possibly least comfortable airline seat ive ever every lump bump imaginable infuriating headrest doesnt stay slipping banging neck every minute seat back offered protection person behind putting thing seat pocket legroom also poor albeit average height knee pressed seat front even reclined food also poor snack offered meal slop flown air nz virgin emirate ba last two year ba poorest term food comfort good point cabin crew reasonably good toilet clean inflight entertainment worked fine good selection wasnt enough save genuinely poor experience,-0.02533333333333332,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1633,"  Boston to Barcelona via London. I am a silver BA card holder and reserved two flights (myself and my wife) from Boston to London Heathrow (in premium economy) and Heathrow to Barcelona in Economy class. I paid for seat reservations for my wife on both legs as she has a bronze card and cannot reserve without paying. On check in at Boston we were given different seats for the Heathrow to Barcelona sector than I had reserved (in the exit row), due to a change of aircraft configuration. Although the booking was made months before no advance notice was given of the change. In early June I applied for a refund of the seat reservation cost and  was given a case number. To date there has been no communication or refund from BA in spite of my sending a second email asking for information. Overall the service onboard and attention to customers has declined significantly over the past year due to cost cutting measures. We will not be flying transatlantic with BA in the future after 7 years of several crossings each year. In an article about British Airways in the Financial Times on 2nd June it said that their customers are less and less happy, but due to increased earning from cost cutting the shareholders are very happy. Eventually they may learn that the loss of customers will be more important.",boston barcelona via london silver ba card holder reserved two flight wife boston london heathrow premium economy heathrow barcelona economy class paid seat reservation wife leg bronze card reserve without paying check boston given different seat heathrow barcelona sector reserved exit row due change aircraft configuration although booking made month advance notice given change early june applied refund seat reservation cost given case number date communication refund ba spite sending second email asking information overall service onboard attention customer declined significantly past year due cost cutting measure flying transatlantic ba future year several crossing year article british airway financial time nd june said customer le le happy due increased earning cost cutting shareholder happy eventually may learn loss customer important,0.016176470588235303,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1634,"  Gatwick to Mauritius in business class. The check in and lounge were of a reasonable standard and the new lounge at Gatwick is nice. Boarding was fine and pre-selected seats retained. The layout and features were standard of club world and service of the level expected. The club kitchen was fairly limited in its offerings. Half the entertainment did not work properly if at all. In short acceptable service. Flight left and arrived on time. However, BA should take note that for this route, Emirates were less expensive and would have offered an A380 offering on both legs. The reason for choosing BA was the fact it was a direct service.",gatwick mauritius business class check lounge reasonable standard new lounge gatwick nice boarding fine preselected seat retained layout feature standard club world service level expected club kitchen fairly limited offering half entertainment work properly short acceptable service flight left arrived time however ba take note route emirate le expensive would offered offering leg reason choosing ba fact direct service,0.04730269730269729,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1635,"  London Heathrow to Larnaca. British Airways was once the flagship airline of the UK, you paid a little bit more but the service was always a cut above the rest. Now they have decided to turn it into a budget airline where you have to pay extra for everything including the highly priced sandwiches - they even charge for water and if you don't have a card in your pocket you have to go without as they don't take cash. I did not mind paying that bit extra for BA flights but now better off with EasyJet.",london heathrow larnaca british airway flagship airline uk paid little bit service always cut rest decided turn budget airline pay extra everything including highly priced sandwich even charge water dont card pocket go without dont take cash mind paying bit extra ba flight better easyjet,0.07875,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1636,"  London to Hong Kong in premium economy. I have been flying BA on my many trips over the last six years, and I have seen such a shocking decline in their services that I feel compelled to write this review. Of my six flights this year, three were seriously delayed. One was from Oslo to London on 9th June, when the captain decided to wait  for some Business Class passengers who hadn't made their way out of the lounge in time for take-off. My worst experience, however, was going to Hong Kong on 30th May, when there was a technical fault with the plane. The captain decided to board passengers at the scheduled time, who then sat on the plane for almost three hours, without being offered any water or other refreshments, and with little information and apologies, before an 11-hour flight. I was in Premium Economy, but the extra amount I paid did not offer any additional comfort. I switched my seat to help a disabled passenger and ended up in a seat next to the toilets, which meant that I got no rest during the night. How can Premium Economy seats be next to the toilet? The in-flight service was poor, as nobody came around to offer water or beverages during the night. I am still wondering why anybody would pay for Premium Economy, as it is just a lousy offer: seats are only marginally more spacious than in Economy (but don't recline as they would in Economy), the food is the same, which means rather bad, and the flight attendants are clearly not interested in offering service beyond the first two hours of the flight. Predictably, the plane landed in Hong Kong just in time (below three hours' delay) for the airline avoiding to have to pay compensation to passengers on this very uncomfortable flight. I had hoped to have a better experience on the return flight on 4th June, but then I found out that BA had scrapped the sparkling wine as a welcome drink for Premium Economy passengers. Although this time the flight was on time, this gave me such a bad feeling about BA, their cynical attitude towards their passengers and their meanness. I will look for alternative airlines from now on and would recommend to avoid flying with BA.",london hong kong premium economy flying ba many trip last six year seen shocking decline service feel compelled write review six flight year three seriously delayed one oslo london th june captain decided wait business class passenger hadnt made way lounge time takeoff worst experience however going hong kong th may technical fault plane captain decided board passenger scheduled time sat plane almost three hour without offered water refreshment little information apology hour flight premium economy extra amount paid offer additional comfort switched seat help disabled passenger ended seat next toilet meant got rest night premium economy seat next toilet inflight service poor nobody came around offer water beverage night still wondering anybody would pay premium economy lousy offer seat marginally spacious economy dont recline would economy food mean rather bad flight attendant clearly interested offering service beyond first two hour flight predictably plane landed hong kong time three hour delay airline avoiding pay compensation passenger uncomfortable flight hoped better experience return flight th june found ba scrapped sparkling wine welcome drink premium economy passenger although time flight time gave bad feeling ba cynical attitude towards passenger meanness look alternative airline would recommend avoid flying ba,-0.16153846153846152,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1637,"  Belfast to Munich via Heathrow. Today (4th July) I found I needed to change a travel date from 7th July to 6th July.  I attempted to do this on BA's ""Manage My Booking"" for about 2 hours and, although I selected 4 different flight times, each time I thought my booking change was completed (at an extra cost of Â£156-199 + seat costs), I was told that my changed flights were fully booked, even though my booking included purchase of seats shown as available (quite a few). So. I contacted BA's Customer Services by phone and waited for about 20 minutes for an agent who, after saying hello and providing his name, promptly lost me. So, another 20 minutes later, I spoke to another (very caring and helpful) BA agent and she told me the only available flight changes would cost me almost +Â£500 onto my Â£218 ticket! I could have booked a new return ticket for a lot less! I am hugely unimpressed by the additional charge by BA when all the work is by me and on-line and BA can re-sell my Friday flight; the time I spent going around in circles, online, to end up with nothing and having to phone Customer Services; and  the time it takes to get though to Customer Services who, clearly, are insufficiently staffed, over-worked and with limited capacity to really help. BA - you are in serious need of a makeover and self-examination to have customers, such as I, consider using you again and not tell everyone to avoid you and write reviews such as this.",belfast munich via heathrow today th july found needed change travel date th july th july attempted ba manage booking hour although selected different flight time time thought booking change completed extra cost seat cost told changed flight fully booked even though booking included purchase seat shown available quite contacted ba customer service phone waited minute agent saying hello providing name promptly lost another minute later spoke another caring helpful ba agent told available flight change would cost almost onto ticket could booked new return ticket lot le hugely unimpressed additional charge ba work online ba resell friday flight time spent going around circle online end nothing phone customer service time take get though customer service clearly insufficiently staffed overworked limited capacity really help ba serious need makeover selfexamination customer consider using tell everyone avoid write review,0.09430014430014431,"{'customer service': 0.09430014430014431, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1638,"  London Heathrow to Tallinn return. Flight on time on way out. Had changed seats to row 12 (emergency) loads of legroom and row in front can't recline, so it was very comfortable. Bought a nondescript coffee. Good flight. The flight home was a surprise using a Qatar Airways plane and crew due to BA strike. Row 12 not an emergency row but more legroom than is standard on BA, a better seat on a new plane, a decent free snack and a nice small bottle of wine also free! So a good experience. Wake up BA!",london heathrow tallinn return flight time way changed seat row emergency load legroom row front cant recline comfortable bought nondescript coffee good flight flight home surprise using qatar airway plane crew due ba strike row emergency row legroom standard ba better seat new plane decent free snack nice small bottle wine also free good experience wake ba,0.3023358585858586,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1639,"  London Heathrow to Barcelona. I thought it would be better than a low cost airline, but it is not. In fact it is quite worse, so if you have a cheaper option, do not hesitate to go with them. The flight is full and they say you can only take on board a backpack to put under your seat but not the bag trolley. Rude people and ridiculous rules, a company living in the past century.",london heathrow barcelona thought would better low cost airline fact quite worse cheaper option hesitate go flight full say take board backpack put seat bag trolley rude people ridiculous rule company living past century,-0.06190476190476191,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1640,"  Dubrovnik to Gatwick. Poor ground service, chaotic boarding via airport bus. No greeting or assistance on boarding from cabin staff. The shoddy service which has become the BA norm. Forced to fly BA by tour operator, would other wise have chosen a alternative airline. Most food choices for purchase were not available. Tea was lukewarm and not pleasant. Cabin staff rude and unhelpful, a most unpleasant flight.",dubrovnik gatwick poor ground service chaotic boarding via airport bus greeting assistance boarding cabin staff shoddy service become ba norm forced fly ba tour operator would wise chosen alternative airline food choice purchase available tea lukewarm pleasant cabin staff rude unhelpful unpleasant flight,0.07592592592592592,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1641,"  Stockholm to London Heathrow. Shabby third party lounge in Stockholm. Very tired 767 aircraft. Buy on board service took ages. Crew were funny raising an eyebrow at BA's new low cost carrier concept in Europe with the expensive buy a sandwich on-board. BA are one rung about Ryanair and on par with Easyjet when it comes to customer service and delivery. Such a shame, what's happened to them. Convenient flight times and LHR departure is as good at it gets I'm afraid.",stockholm london heathrow shabby third party lounge stockholm tired aircraft buy board service took age crew funny raising eyebrow ba new low cost carrier concept europe expensive buy sandwich onboard ba one rung ryanair par easyjet come customer service delivery shame whats happened convenient flight time lhr departure good get im afraid,-0.05170454545454546,"{'customer service': -0.05170454545454546, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1642,"  London to Dubrovnik. Interesting that BA have dropped the ""to fly to serve advert"" Boarding was the usual unorganised shambles. Selling hand luggage only tickets only adds to the scrum in trying to place a modest size bag in the overheads. No less than three couples came on with oversized bags. In one instance, it took 3 people to lift a bag into the overheads, coming dangerously close to dropping the bag onto to the heads of seated passangers. When complaints were made to cabin crew, the response was ""they are entitled to bring hand luggage"" The trolley sales of refreshments took an inordinate time. Most of the choices were unavailable. Cabin crew frequently gave the wrong orders, and had great difficulty with the automated card payment system.. Would strongly recommend taking own food on BA short haul flights.",london dubrovnik interesting ba dropped fly serve advert boarding usual unorganised shamble selling hand luggage ticket add scrum trying place modest size bag overhead le three couple came oversized bag one instance took people lift bag overhead coming dangerously close dropping bag onto head seated passangers complaint made cabin crew response entitled bring hand luggage trolley sale refreshment took inordinate time choice unavailable cabin crew frequently gave wrong order great difficulty automated card payment system would strongly recommend taking food ba short haul flight,0.0984848484848485,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1643,"  Flew Accra to London Heathrow. All was going well (which in Accra means an orderly boarding), got to the end of the runway when the pilot announced that we would be returning to the stand as there was a discrepancy on the cargo load (I assume more loaded than was on the manifest). The takeoff was terminated seconds before the engines started their job. This then took an hour to sort out (with cargo being removed) - no drinks offered (this was business class I reminded myself). Once off the flight was the standard British Airways club world product. Nothing special or memorable, but at least was not full so the reaching over the dividing screen to serve did not have to happen. Tired business class product, old and tired plane (I wish BA would at least try and not show the interior is patched together with masking tape and something that looks like grouter that you would use in a bathroom). The crew don't really have much to offer now in terms of product, although they were professional if not friendly. Must be terrible working for BA now knowing that the product is so inferior to other international carriers. The inflight entertainment is dire - for regular travellers only the addition of one or two new films, with the rest of the chose the same month after month. The memento of this night flight has not changed for years - it is surely due a refresh.",flew accra london heathrow going well accra mean orderly boarding got end runway pilot announced would returning stand discrepancy cargo load assume loaded manifest takeoff terminated second engine started job took hour sort cargo removed drink offered business class reminded flight standard british airway club world product nothing special memorable least full reaching dividing screen serve happen tired business class product old tired plane wish ba would least try show interior patched together masking tape something look like grouter would use bathroom crew dont really much offer term product although professional friendly must terrible working ba knowing product inferior international carrier inflight entertainment dire regular traveller addition one two new film rest chose month month memento night flight changed year surely due refresh,-0.03594967532467532,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1644,"  London Heathrow to Stockholm. Newish aircraft, nice leather seats but very cramped nice leather seats. Had emergency exit which was fine but others were very tight. BA is now akin to a low cost carrier in Europe. Don't expect much and you wont be disappointed. really is no different to flying Easyjet these days.",london heathrow stockholm newish aircraft nice leather seat cramped nice leather seat emergency exit fine others tight ba akin low cost carrier europe dont expect much wont disappointed really different flying easyjet day,0.11101190476190476,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1645,"  Malta to Gatwick. This is for British Airways Catering Service Managers. They have invested a lot of time and money into your meal scheme so as to earn extra income rather than give free meals. Initially I was very impressed when I spied the M&S food and drink menu which does merit appreciation. However, on flight BA 2645 from Malta to Gatwick my initial feelings of happiness were swiftly gutted. I am a strict vegetarian so I was happy to see the selection of vegetarian fayre but unfortunately by the time the trolley got to me (a long time I might add) there was no veggie sandwiches, no veggie focaccia, not even mixed nuts (for heavens sake!). Of course there was plenty for the non-vegetarians. Not only that but the Couscous Salad has chicken on it but no veggie alternative. I was very disappointed and BA need to do better. For me to fly with BA again I'd need some assurances that they will care just as much for the veggie people as for the meatheads. ",malta gatwick british airway catering service manager invested lot time money meal scheme earn extra income rather give free meal initially impressed spied m food drink menu merit appreciation however flight ba malta gatwick initial feeling happiness swiftly gutted strict vegetarian happy see selection vegetarian fayre unfortunately time trolley got long time might add veggie sandwich veggie focaccia even mixed nut heaven sake course plenty nonvegetarians couscous salad chicken veggie alternative disappointed ba need better fly ba id need assurance care much veggie people meatheads,0.16666666666666666,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
1646,"  London to Zagreb. British Airways lost my luggage on the 20th June and here I am on the 30th still trying to get some information. We came across the most ridiculous customer service agent on the 21st who advised us we were unauthorised to be enquiring about the claim because we weren't providing the correct information. When we asked him what information was incorrect he would not proceed with our call. On the 6th day when we were back at the airport to fly out we were told that the bag was delivered to our temporary address the day before, what a mess! We were told that they would try to get it on the last flight and that they would call us, when we arrived at Heathrow we went to the customer service desk to ask where we could get some information and the lady would not even let us in the line because 'there is no such thing as a place to follow up missing luggage, if you make a claim you need to just wait for a phone call. I never heard from anyone. We are back home now in Australia and I have just called to follow up the bag to which I was advised that the claim has been closed. Now I need to wait for the claim to be reopened and wait another 72hrs to get an update. Not once have we received a call from anyone, our phone bill is over $800AUS due to the amount of calls we had to make. I suggest British Airways take a good hard look at how you treat your customers who spend a hell of a lot of money to fly with your airline and take in to some consideration how you would feel being on the other side of the world with no luggage for 10 days. Absolutely disgraceful.",london zagreb british airway lost luggage th june th still trying get information came across ridiculous customer service agent st advised u unauthorised enquiring claim werent providing correct information asked information incorrect would proceed call th day back airport fly told bag delivered temporary address day mess told would try get last flight would call u arrived heathrow went customer service desk ask could get information lady would even let u line thing place follow missing luggage make claim need wait phone call never heard anyone back home australia called follow bag advised claim closed need wait claim reopened wait another hr get update received call anyone phone bill au due amount call make suggest british airway take good hard look treat customer spend hell lot money fly airline take consideration would feel side world luggage day absolutely disgraceful,0.08499999999999999,"{'customer service': 0.08499999999999999, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1647,"  Manchester to Philadelphia. I booked my flights through British Airways, but the flights were American Airlines. I booked a gluten free meal both ways, using the field in the booking form that BA had provided. When the meals came round, I was told that BA had not passed on my dietary requirements, and all they could offer me was a small salad (half a tomato and some lettuce). When I landed, I emailed British Airways to complain, and ask them to ensure I had a gluten free meal on my return. I received no reply, and again there was no food for me on the flight. After countless emails, I finally received a message telling me that even though British Airways had a field on their form to ask for my dietary requirements, I should have contacted American Airlines to request it. British Airways apparently pick and choose which information they send to the carrier airlines. I told them that they shouldn't ask for information that they don't intent to pass on, but was met with the same 'you should have requested it better' line. They are truly incompetent, at one point they started talking about my child - which I don't have. 0/10 for customer service.",manchester philadelphia booked flight british airway flight american airline booked gluten free meal way using field booking form ba provided meal came round told ba passed dietary requirement could offer small salad half tomato lettuce landed emailed british airway complain ask ensure gluten free meal return received reply food flight countless email finally received message telling even though british airway field form ask dietary requirement contacted american airline request british airway apparently pick choose information send carrier airline told shouldnt ask information dont intent pas met requested better line truly incompetent one point started talking child dont customer service,0.02395833333333334,"{'customer service': 0.02395833333333334, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",2
1648,"  Just landed from the second of two flights in First between London and Kuala Lumpur and on both legs, the experience was exceptional. Chose seats 1E and 1F on both legs for my partner and I, and seats were clean, well maintained, fully functioning and very comfortable. Ground service at T5 is a vast improvement with the new First Wing; passed through quickly and met by attentive staff, with prompt and professional service in the Concorde Room. Golden Lounge at Kuala Lumpur less inspiring but staff very good and nice dinner menu. Onboard the staff on both legs were professional, friendly, intuitive, attentive and good natured, and they went out of their way to accommodate our dining requests. Flowers in the bathroom (which was kept clean, though a second bathroom would be helpful as had to wait at times) and amuse bouche provided. Plenty of wine, no shortage of food and nothing ran out - my glass was never empty and the crew knew when to make the bed up without having to ask. These flights reminded of why we fly with BA and remain loyal to them.",landed second two flight first london kuala lumpur leg experience exceptional chose seat e f leg partner seat clean well maintained fully functioning comfortable ground service vast improvement new first wing passed quickly met attentive staff prompt professional service concorde room golden lounge kuala lumpur le inspiring staff good nice dinner menu onboard staff leg professional friendly intuitive attentive good natured went way accommodate dining request flower bathroom kept clean though second bathroom would helpful wait time amuse bouche provided plenty wine shortage food nothing ran glass never empty crew knew make bed without ask flight reminded fly ba remain loyal,0.33866792929292927,"{'customer service': 0.0, 'flight experience': 0.0, 'booking process': 0.0, 'on-time performance': 0.0, 'baggage handling': 0.0, 'seating and amenities': 0.0, 'safety and security': 0.0, 'value for money': 0.0, 'loyalty programs': 0.0}",4
